ticker,date,exchange_platform,trade_volume,trade_price
jasmyusdt,2024-09-21T01:05:34.457+10:00,mexc,58.16,0.02167
degousdt,2024-09-21T01:05:34.466+10:00,mexc,3.08,1.6009
xcvusdt,2024-09-21T01:05:34.459+10:00,kucoin,8521.7415,5.89E-4
clvusdt,2024-09-21T01:05:34.478+10:00,huobi,919.7115,0.0437
wanusdt,2024-09-21T01:05:34.481+10:00,binance,111.0,0.1796
yfiusdt,2024-09-21T01:05:34.477+10:00,binance,0.1847,5144.186789388197
cvxusdt,2024-09-21T01:05:34.451+10:00,okex,1.0,2.119
sfundusdt,2024-09-21T01:05:34.445+10:00,mexc,8.84,1.171
bomeusdt,2024-09-21T01:05:34.471+10:00,mexc,14105.03,0.0072
pepefdusd,2024-09-21T01:05:34.504+10:00,binance,1.17751598E8,8.3E-6
ordiusdt,2024-09-21T01:05:34.465+10:00,okex,168.17999999999998,35.1098166250446
gusdt,2024-09-21T01:05:34.521+10:00,huobi,7314.153700000001,0.039604712537419054
rvnusdt,2024-09-21T01:05:34.535+10:00,huobi,5528.43,0.018252513672055173
tngospcrvusdusdt,2024-09-21T01:05:33.000+10:00,curvefiarbitrum,1.0E-13,0.9955552751947396
cfxusdt,2024-09-21T01:05:34.549+10:00,mexc,8.34,0.1512
llusdt,2024-09-21T01:05:34.561+10:00,kucoin,1125.6,0.01887
yfiusdt,2024-09-21T01:05:34.523+10:00,okex,0.052582000000000004,5144.001559469019
sundogusdt,2024-09-21T01:05:34.581+10:00,huobi,2781.8368,0.33565001858987553
arkusdt,2024-09-21T01:05:34.578+10:00,binance,822.0,0.37213467153284663
arktry,2024-09-21T01:05:34.581+10:00,binance,2273.6000000000004,12.634137051372273
bicousdt,2024-09-21T01:05:34.593+10:00,huobi,125.2611,0.2395
daousdt,2024-09-21T01:05:34.595+10:00,huobi,70.0772,0.2854
pivxusdt,2024-09-21T01:05:34.591+10:00,mexc,13.81,0.2231
riousdt,2024-09-21T01:05:34.597+10:00,huobi,48.4701,1.0305
linktry,2024-09-21T01:05:34.595+10:00,binance,80.7,395.05441140024783
solusd,2024-09-21T01:05:34.643+10:00,kraken,0.29504761,148.61322143297483
tiausdt,2024-09-21T01:05:34.598+10:00,binance,76.48,6.189858263598327
forusdt,2024-09-21T01:05:34.609+10:00,huobi,3434.74,0.003737
grttry,2024-09-21T01:05:34.596+10:00,binance,3799.0,5.466537246643853
